Series,Market,Body Model,Seq,CPOS,Brand,Format,Font,Description1,unknown2,Special,Description2
H,C,DS1P98,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X2
H,C,DS1R91,1,2TK,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,DS1R91,2,2TV,A14,2,A19,RAM 1500 LARAMIE LIMITED,,,CREW CAB 4X2
H,C,DS1R91,3,,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,DS1R98,1,2TK,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,DS1R98,2,2TV,A14,2,A19,RAM 1500 LARAMIE LIMITED,,,CREW CAB 4X2
H,C,DS1R98,3,,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,DS1S41,1,AGC,A14,2,A25,RAM 1500 BLACK SPORT QUAD,,,CAB 4X2
H,C,DS1S41,2,2TL,A14,2,A25,RAM 1500 SPORT QUAD CAB 4,,,X2
H,C,DS1S41,3,,A14,2,A25,RAM 1500 SPORT QUAD CAB 4,,,X2
H,C,DS1S61,1,2TL,A14,B,A29,RAM 1500 R/T REG CAB 4X2,,,
H,C,DS1S61,2,,A14,B,A29,RAM 1500 R/T REG CAB 4X2,,,
H,C,DS1S91,1,2TL,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X2
H,C,DS1S91,2,,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X2
H,C,DS1S98,1,AGC,A14,2,A25,RAM 1500 BLACK SPORT CREW,,,CAB 4X2
H,C,DS1S98,2,2TL,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X2
H,C,DS1S98,3,,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X2
H,C,DS1X98,1,2TW,A14,2,A25,RAM 1500 REBEL CREW CAB 4,,,X2
H,C,DS1X98,2,,A14,2,A25,RAM 1500 REBEL CREW CAB 4,,,X2
H,C,DS6,1,,A14,B,A29,RAM 1500 4X4,,,
H,C,DS6H41,1,2TG,A14,B,A29,RAM 1500 SLT QUAD CAB 4X4,,,
H,C,DS6H41,2,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN QUAD,,,CAB 4X4
H,C,DS6H41,3,2TX,A14,2,A19,RAM 1500 BIG HORN QUAD CA,,,B 4X4
H,C,DS6H41,4,,A14,B,A29,RAM 1500 SLT QUAD CAB 4X4,,,
H,C,DS6H61,1,2TG,A14,B,A29,RAM 1500 SLT REG CAB 4X4,,,
H,C,DS6H61,2,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN REG,,,CAB 4X4
H,C,DS6H61,3,,A14,B,A29,RAM 1500 SLT REG CAB 4X4,,,
H,C,DS6H62,1,2TG,A14,B,A29,RAM 1500 SLT REG CAB 4X4,,,
H,C,DS6H62,2,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN REG,,,CAB 4X4
H,C,DS6H62,3,,A14,B,A29,RAM 1500 SLT REG CAB 4X4,,,
H,C,DS6H91,1,2TG,A14,B,A29,RAM 1500 SLT CREW CAB 4X4,,,
H,C,DS6H91,2,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN CREW,,,CAB 4X4
H,C,DS6H91,3,2TX,A14,2,A19,RAM 1500 BIG HORN CREW CA,,,B 4X4
H,C,DS6H91,4,,A14,B,A29,RAM 1500 SLT CREW CAB 4X4,,,
H,C,DS6H98,1,2TG,A14,B,A29,RAM 1500 SLT CREW CAB 4X4,,,
H,C,DS6H98,2,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN CREW,,,CAB 4X4
H,C,DS6H98,3,2TX,A14,2,A19,RAM 1500 BIG HORN CREW CA,,,B 4X4
H,C,DS6H98,4,3KV,A14,2,A19,RAM 1500 SLT PREMIUM PLUS,,,EDITION
H,C,DS6H98,5,,A14,B,A29,RAM 1500 SLT CREW CAB 4X4,,,
H,C,DS6L41,1,AGR,A14,B,A29,RAM 1500 SXT QUAD CAB 4X4,,,
H,C,DS6L41,2,AMQ,A14,2,A19,RAM 1500 BLACK EXPRESS QU,,,AD CAB 4X4
H,C,DS6L41,3,2TA,A14,B,A29,RAM 1500 ST QUAD CAB 4X4,,,
H,C,DS6L41,4,2TB,A14,2,A25,RAM 1500 TRADESMAN QUAD C,,,AB 4X4
H,C,DS6L41,5,2TJ,A14,2,A25,RAM 1500 EXPRESS QUAD CAB,,,4X4
H,C,DS6L41,6,,A14,B,A29,RAM 1500 ST QUAD CAB 4X4,,,
H,C,DS6L61,1,AGR,A14,B,A29,RAM 1500 SXT REG CAB 4X4,,,
H,C,DS6L61,2,AMQ,A14,2,A19,RAM 1500 BLACK EXPRESS RE,,,G CAB 4X4
H,C,DS6L61,3,2TA,A14,B,A29,RAM 1500 ST REG CAB 4X4,,,
H,C,DS6L61,4,2TB,A14,2,A25,RAM 1500 TRADESMAN REG CA,,,B 4X4
H,C,DS6L61,5,2TC,A14,2,A29,RAM 1500 EXPRESS REG CAB,,,4X4
H,C,DS6L61,6,2TJ,A14,2,A29,RAM 1500 EXPRESS REG CAB,,,4X4
H,C,DS6L61,7,,A14,B,A29,RAM 1500 ST REG CAB 4X4,,,
H,C,DS6L62,1,AGR,A14,B,A29,RAM 1500 SXT REG CAB 4X4,,,
H,C,DS6L62,2,2TA,A14,B,A29,RAM 1500 ST REG CAB 4X4,,,
H,C,DS6L62,3,2TB,A14,2,A25,RAM 1500 TRADESMAN REG CA,,,B 4X4
H,C,DS6L62,4,,A14,B,A29,RAM 1500 ST REG CAB 4X4,,,
H,C,DS6L91,1,AGR,A14,B,A29,RAM 1500 SXT CREW CAB 4X4,,,
H,C,DS6L91,2,2TA,A14,B,A29,RAM 1500 ST CREW CAB 4X4,,,
H,C,DS6L91,3,2TB,A14,2,A25,RAM 1500 TRADESMAN CREW C,,,AB 4X4
H,C,DS6L91,4,,A14,B,A29,RAM 1500 ST CREW CAB 4X4,,,
H,C,DS6L98,1,AGR,A14,B,A29,RAM 1500 SXT CREW CAB 4X4,,,
H,C,DS6L98,2,AMQ,A14,2,A19,RAM 1500 BLACK EXPRESS CR,,,EW CAB 4X4
H,C,DS6L98,3,2TA,A14,B,A29,RAM 1500 ST CREW CAB 4X4,,,
H,C,DS6L98,4,2TB,A14,2,A25,RAM 1500 TRADESMAN CREW C,,,AB 4X4
H,C,DS6L98,5,2TJ,A14,2,A25,RAM 1500 BLACK EXPRESS CR,,,EW CAB 4X4
H,C,DS6L98,6,,A14,B,A29,RAM 1500 ST CREW CAB 4X4,,,
H,C,DS6P41,1,2TH,A14,2,A25,RAM 1500 LARAMIE QUAD CAB,,,4X4
H,C,DS6P41,2,,A14,2,A25,RAM 1500 LARAMIE QUAD CAB,,,4X4
H,C,DS6P91,1,2TH,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X4
H,C,DS6P91,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X4
H,C,DS6P98,1,2TH,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X4
H,C,DS6P98,2,,A14,2,A25,RAM 1500 LARAMIE CREW CAB,,,4X4
H,C,DS6R91,1,2TK,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,DS6R91,2,2TV,A14,2,A19,RAM 1500 LARAMIE LIMITED,,,CREW CAB 4X4
H,C,DS6R91,3,,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,DS6R98,1,2TK,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,DS6R98,2,2TV,A14,2,A19,RAM 1500 LARAMIE LIMITED,,,CREW CAB 4X4
H,C,DS6R98,3,,A14,2,A19,RAM 1500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,DS6S41,1,AGC,A14,2,A25,RAM 1500 BLACK SPORT QUAD,,,CAB 4X4
H,C,DS6S41,2,2TL,A14,2,A25,RAM 1500 SPORT QUAD CAB 4,,,X4
H,C,DS6S41,3,,A14,2,A25,RAM 1500 SPORT QUAD CAB 4,,,X4
H,C,DS6S61,1,AGC,A14,2,A19,RAM 1500 SPORT REG CAB 4X,,,4
H,C,DS6S61,2,2TL,A14,2,A25,RAM 1500 SPORT REG CAB 4X,,,4
H,C,DS6S61,3,,A14,2,A25,RAM 1500 SPORT REG CAB 4X,,,4
H,C,DS6S91,1,2TL,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X4
H,C,DS6S91,2,,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X4
H,C,DS6S98,1,AAK,A14,2,A19,RAM 1500 SUBLIME SPORT CR,,,EW CAB 4X4
H,C,DS6S98,2,AGC,A14,2,A25,RAM 1500 BLACK SPORT CREW,,,CAB 4X4
H,C,DS6S98,3,AMB,A14,2,A19,RAM 1500 IGNITION ORANGE,,,SPORT CREW CAB 4X4
H,C,DS6S98,4,AMC,A14,2,A19,RAM 1500 TORRED SPORT CRE,,,W CAB 4X4
H,C,DS6S98,5,AMZ,A14,2,A19,RAM 1500 STINGER YELLOW C,,,REW CAB 4X4
H,C,DS6S98,6,AVH,A14,2,A19,RAM 1500 COPPERHEAD SPORT,,,CREW CAB 4X4
H,C,DS6S98,7,2TL,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X4
H,C,DS6S98,8,,A14,2,A25,RAM 1500 SPORT CREW CAB 4,,,X4
H,C,DS6T98,1,2TD,A14,2,A19,RAM 1500 ST CREW CAB SPEC,,,IAL SERVICE 4X4
H,C,DS6T98,2,,A14,2,A19,RAM 1500 ST CREW CAB SPEC,,,IAL SERVICE 4X4
H,C,DS6X98,1,AE2,A14,2,A19,RAM 1500 REBEL BLACK CREW,,,CAB 4X4
H,C,DS6X98,2,AGA,A14,2,A19,RAM 1500 MOJAVE SAND REBE,,,L CREW CAB 4X4
H,C,DS6X98,3,2TW,A14,2,A25,RAM 1500 REBEL CREW CAB 4,,,X4
H,C,DS6X98,4,,A14,2,A25,RAM 1500 REBEL CREW CAB 4,,,X4
H,C,D23,1,,A14,B,A29,RAM 3500 4X2,,,
H,C,D23H62,1,2TG,A14,B,A29,RAM 3500 SLT REG CAB 4X2,,,
H,C,D23H62,2,,A14,B,A29,RAM 3500 SLT REG CAB 4X2,,,
H,C,D23H81,1,2TG,A14,B,A29,RAM 3500 SLT MEGA CAB 4X2,,,
H,C,D23H81,2,,A14,B,A29,RAM 3500 SLT MEGA CAB 4X2,,,
H,C,D23H91,1,2TG,A14,B,A29,RAM 3500 SLT CREW CAB 4X2,,,
H,C,D23H91,2,,A14,B,A29,RAM 3500 SLT CREW CAB 4X2,,,
H,C,D23H92,1,2TG,A14,B,A29,RAM 3500 SLT CREW CAB 4X2,,,
H,C,D23H92,2,,A14,B,A29,RAM 3500 SLT CREW CAB 4X2,,,
H,C,D23L62,1,AGR,A14,B,A29,RAM 3500 SXT REG CAB 4X2,,,
H,C,D23L62,2,2TA,A14,B,A29,RAM 3500 ST REG CAB 4X2,,,
H,C,D23L62,3,,A14,B,A29,RAM 3500 ST REG CAB 4X2,,,
H,C,D23L91,1,AGR,A14,B,A29,RAM 3500 SXT CREW CAB 4X2,,,
H,C,D23L91,2,2TA,A14,B,A29,RAM 3500 ST CREW CAB 4X2,,,
H,C,D23L91,3,,A14,B,A29,RAM 3500 ST CREW CAB 4X2,,,
H,C,D23L92,1,AGR,A14,B,A29,RAM 3500 SXT CREW CAB 4X2,,,
H,C,D23L92,2,2TA,A14,B,A29,RAM 3500 ST CREW CAB 4X2,,,
H,C,D23L92,3,,A14,B,A29,RAM 3500 ST CREW CAB 4X2,,,
H,C,D23P81,1,2TH,A14,2,A25,RAM 3500 LARAMIE MEGA CAB,,,4X2
H,C,D23P81,2,,A14,2,A25,RAM 3500 LARAMIE MEGA CAB,,,4X2
H,C,D23P91,1,2TH,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X2
H,C,D23P91,2,,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X2
H,C,D23P92,1,2TH,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X2
H,C,D23P92,2,,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X2
H,C,D23R81,1,2TK,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,MEGA CAB 4X2
H,C,D23R81,2,2TM,A14,2,A19,RAM 3500 LARAMIE LIMITED,,,MEGA CAB 4X2
H,C,D23R81,3,,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,MEGA CAB 4X2
H,C,D23R91,1,2TK,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,D23R91,2,2TM,A14,2,A19,RAM 3500 LARAMIE LIMITED,,,CREW CAB 4X2
H,C,D23R91,3,,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,D23R92,1,2TK,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,D23R92,2,2TM,A14,2,A19,RAM 3500 LARAMIE LIMITED,,,CREW CAB 4X2
H,C,D23R92,3,,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,C,D28,1,,A14,B,A29,RAM 3500 4X4,,,
H,C,D28H62,1,2TG,A14,B,A29,RAM 3500 SLT REG CAB 4X4,,,
H,C,D28H62,2,,A14,B,A29,RAM 3500 SLT REG CAB 4X4,,,
H,C,D28H81,1,2TG,A14,B,A29,RAM 3500 SLT MEGA CAB 4X4,,,
H,C,D28H81,2,,A14,B,A29,RAM 3500 SLT MEGA CAB 4X4,,,
H,C,D28H91,1,2TG,A14,B,A29,RAM 3500 SLT CREW CAB 4X4,,,
H,C,D28H91,2,,A14,B,A29,RAM 3500 SLT CREW CAB 4X4,,,
H,C,D28H92,1,2TG,A14,B,A29,RAM 3500 SLT CREW CAB 4X4,,,
H,C,D28H92,2,,A14,B,A29,RAM 3500 SLT CREW CAB 4X4,,,
H,C,D28L62,1,AGR,A14,B,A29,RAM 3500 SXT REG CAB 4X4,,,
H,C,D28L62,2,2TA,A14,B,A29,RAM 3500 ST REG CAB 4X4,,,
H,C,D28L62,3,,A14,B,A29,RAM 3500 ST REG CAB 4X4,,,
H,C,D28L91,1,AGR,A14,B,A29,RAM 3500 SXT CREW CAB 4X4,,,
H,C,D28L91,2,2TA,A14,B,A29,RAM 3500 ST CREW CAB 4X4,,,
H,C,D28L91,3,,A14,B,A29,RAM 3500 ST CREW CAB 4X4,,,
H,C,D28L92,1,AGR,A14,B,A29,RAM 3500 SXT CREW CAB 4X4,,,
H,C,D28L92,2,2TA,A14,B,A29,RAM 3500 ST CREW CAB 4X4,,,
H,C,D28L92,3,,A14,B,A29,RAM 3500 ST CREW CAB 4X4,,,
H,C,D28P81,1,2TH,A14,2,A25,RAM 3500 LARAMIE MEGA CAB,,,4X4
H,C,D28P81,2,,A14,2,A25,RAM 3500 LARAMIE MEGA CAB,,,4X4
H,C,D28P91,1,2TH,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X4
H,C,D28P91,2,,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X4
H,C,D28P92,1,2TH,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X4
H,C,D28P92,2,,A14,2,A25,RAM 3500 LARAMIE CREW CAB,,,4X4
H,C,D28R81,1,2TK,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,MEGA CAB 4X4
H,C,D28R81,2,2TM,A14,2,A19,RAM 3500 LARAMIE LIMITED,,,MEGA CAB 4X4
H,C,D28R81,3,,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,MEGA CAB 4X4
H,C,D28R91,1,2TK,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,D28R91,2,2TM,A14,2,A19,RAM 3500 LARAMIE LIMITED,,,CREW CAB 4X4
H,C,D28R91,3,,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,D28R92,1,2TK,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,D28R92,2,2TM,A14,2,A19,RAM 3500 LARAMIE LIMITED,,,CREW CAB 4X4
H,C,D28R92,3,,A14,2,A19,RAM 3500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,C,FBF,1,,A16,S,A29,FIAT 500X FWD,,89C,
H,C,FBFH49,1,21D,A16,S,A29,FIAT 500X SPORT,,89C,
H,C,FBFH49,2,27D,A16,S,A29,FIAT 500X SPORT,,89C,
H,C,FBFH49,3,,A16,S,A29,FIAT 500X SPORT,,89C,
H,C,FBFL49,1,21A,A16,S,A29,FIAT 500X POP,,89C,
H,C,FBFL49,2,27A,A16,S,A29,FIAT 500X POP,,89C,
H,C,FBFL49,3,,A16,S,A29,FIAT 500X POP,,89C,
H,C,FBFM49,1,21G,A16,S,A29,FIAT 500X TREKKING,,89C,
H,C,FBFM49,2,27G,A16,S,A29,FIAT 500X TREKKING,,89C,
H,C,FBFM49,3,,A16,S,A29,FIAT 500X TREKKING,,89C,
H,C,FBFP49,1,27J,A16,S,A29,FIAT 500X LOUNGE,,89C,
H,C,FBFP49,2,,A16,S,A29,FIAT 500X LOUNGE,,89C,
H,C,FBFT49,1,27M,A16,S,A29,FIAT 500X TREKKING PLUS,,89C,
H,C,FBFT49,2,,A16,S,A29,FIAT 500X TREKKING PLUS,,89C,
H,C,FBG,1,,A16,S,A29,FIAT 500X AWD,,89C,
H,C,FBGH49,1,27D,A16,S,A29,FIAT 500X SPORT AWD,,89C,
H,C,FBGH49,2,,A16,S,A29,FIAT 500X SPORT AWD,,89C,
H,C,FBGM49,1,27G,A16,S,A29,FIAT 500X TREKKING AWD,,89C,
H,C,FBGM49,2,,A16,S,A29,FIAT 500X TREKKING AWD,,89C,
H,C,FBGP49,1,27J,A16,S,A29,FIAT 500X LOUNGE AWD,,89C,
H,C,FBGP49,2,,A16,S,A29,FIAT 500X LOUNGE AWD,,89C,
H,C,FBGT49,1,27M,A16,S,A29,FIAT 500X,,89C,
H,C,FBGT49,2,,A16,S,A29,FIAT 500X,,89C,
H,C,FFF,1,,A16,S,A29,FIAT 500,,78A,
H,C,FFFH24,1,21D,A16,S,A29,FIAT 500,,78A,
H,C,FFFH24,2,22D,A16,S,A29,FIAT 500,,78A,
H,C,FFFH24,3,,A16,S,A29,FIAT 500,,78A,
H,C,FFFL24,1,21A,A16,S,A29,FIAT 500,,78A,
H,C,FFFL24,2,22A,A16,S,A29,FIAT 500,,78A,
H,C,FFFL24,3,,A16,S,A29,FIAT 500,,78A,
H,C,FFFL27,1,21A,A16,S,A29,FIAT 500C,,79A,
H,C,FFFL27,2,22A,A16,S,A29,FIAT 500C,,79A,
H,C,FFFL27,3,,A16,S,A29,FIAT 500C,,79A,
H,C,FFFP24,1,21F,A16,S,A29,500 1957 EDITION,,78A,
H,C,FFFP24,2,21J,A16,S,A29,500 LOUNGE,,78A,
H,C,FFFP24,3,22F,A16,S,A29,500 1957 EDITION,,78A,
H,C,FFFP24,4,22J,A16,S,A29,500 LOUNGE,,78A,
H,C,FFFP24,5,,A16,S,A29,500 LOUNGE,,78A,
H,C,FFFP27,1,21J,A16,S,A29,500C LOUNGE CABRIO,,79A,
H,C,FFFP27,2,22J,A16,S,A29,500C LOUNGE CABRIO,,79A,
H,C,FFFP27,3,,A16,S,A29,500C LOUNGE CABRIO,,79A,
H,C,FFFT24,1,2FT,A16,S,A29,500 TURBO,,78A,
H,C,FFFT24,2,25T,A16,S,A29,500 TURBO,,78A,
H,C,FFFT24,3,,A16,S,A29,500 TURBO,,78A,
H,C,FFFX24,1,25X,A16,S,A29,500 ABARTH,,78B,
H,C,FFFX24,2,2FX,A16,S,A29,500 ABARTH,,78B,
H,C,FFFX24,3,,A16,S,A29,500 ABARTH,,78B,
H,C,FFFX27,1,2FX,A16,S,A29,500 ABARTH CABRIO,,79B,
H,C,FFFX27,2,25X,A16,S,A29,500 ABARTH CABRIO,,79B,
H,C,FFFX27,3,,A16,S,A29,500 ABARTH CABRIO,,79B,
H,C,GAFL41,1,,A18,B,G29,GIULIA RWD,Y,,
H,C,GAFP41,1,,A18,B,G29,GIULIA QUADRIFOGLIO,Y,,
H,C,GAFT41,1,,A18,B,G29,GIULIA TI RWD,Y,,
H,C,GAGH41,1,,A18,B,G29,GIULIA VELOCE AWD,Y,,
H,C,GAGL41,1,,A18,B,G29,GIULIA AWD,Y,,
H,C,GAGT41,1,,A18,B,G29,GIULIA TI AWD,Y,,
H,C,JCD,1,,A15,B,A29,JOURNEY,,,
H,C,JCDH49,1,2DF,A15,2,A29,JOURNEY CANADA VALUE PACK,,,AGE
H,C,JCDH49,2,2DG,A15,B,A29,JOURNEY SE PLUS,,,
H,C,JCDH49,3,,A15,2,A29,JOURNEY CANADA VALUE PACK,,,AGE
H,C,JCDP49,1,ADX,A15,B,A29,JOURNEY BLACKTOP,,,
H,C,JCDP49,2,2DK,A15,B,A29,JOURNEY SXT,,,
H,C,JCDP49,3,2DL,A15,B,A29,JOURNEY LIMITED,,,
H,C,JCDP49,4,,A15,B,A29,JOURNEY SXT,,,
H,C,JCDR49,1,2DV,A15,B,A29,JOURNEY CROSSROAD,,,
H,C,JCDR49,2,,A15,B,A29,JOURNEY CROSSROAD,,,
H,C,JCEP49,1,ADX,A15,B,A29,JOURNEY BLACKTOP AWD,,,
H,C,JCEP49,2,,A15,B,A29,JOURNEY SXT AWD,,,
H,C,JCER49,1,2DV,A15,B,A29,JOURNEY CROSSROAD AWD,,,
H,C,JCER49,2,,A15,B,A29,JOURNEY CROSSROAD AWD,,,
H,C,JCES49,1,2DX,A15,B,A29,JOURNEY R/T AWD,,,
H,C,JCES49,2,,A15,B,A29,JOURNEY R/T AWD,,,
H,C,JCEX49,1,2DP,A15,B,A29,JOURNEY R/T RALLYE AWD,,,
H,C,JCEX49,2,,A15,B,A29,JOURNEY R/T RALLYE AWD,,,
H,C,JKJ,1,,A08,B,C29,WRANGLER,,,
H,C,JKJL72,1,2TA,A08,B,C29,WRANGLER NIGHT SKY 4X4,,,
H,C,JKJL72,2,2TB,A08,B,C29,WRANGLER SPORT 4X4,,,
H,C,JKJL72,3,2TS,A08,B,C29,WRANGLER SPORT 'S' 4X4,,,
H,C,JKJL72,4,2TW,A08,B,C29,WRANGLER WILLYS 4X4,,,
H,C,JKJL72,5,,A08,B,C29,WRANGLER SPORT 4X4,,,
H,C,JKJM74,1,2TA,A08,2,C25,WRANGLER UNLIMITED NIGHT,,,SKY 4X4
H,C,JKJM74,2,2TS,A08,2,C25,WRANGLER UNLIMITED SPORTS,,,'S' 4X4
H,C,JKJM74,3,2TW,A08,2,C25,WRANGLER UNLIMITED WILLYS,,,4X4
H,C,JKJM74,4,,A08,2,C25,WRANGLER UNLIMITED SPORT,,,4X4
H,C,JKJP72,1,2TG,A08,B,C29,WRANGLER SAHARA 4X4,,,
H,C,JKJP72,2,2TH,A08,2,C25,WRANGLER SAHARA 75TH ANNI,,,VERSARY 4X4
H,C,JKJP72,3,2TX,A08,2,C25,WRANGLER SAHARA BACKCOUNT,,,RY 4X4
H,C,JKJP72,4,,A08,B,C29,WRANGLER SAHARA 4X4,,,
H,C,JKJP74,1,2TG,A08,2,C25,WRANGLER UNLIMITED SAHARA,,,4X4
H,C,JKJP74,2,2TH,A08,2,C19,WRANGLER UNLIMITED SAHARA,,,75TH ANNIVERSARY 4X4
H,C,JKJP74,3,2TX,A08,2,C25,WRANGLER UNLIMITED BACKCO,,,UNTRY 4X4
H,C,JKJP74,4,,A08,2,C25,WRANGLER UNLIMITED SAHARA,,,4X4
H,C,JKJS72,1,2TR,A08,B,C29,WRANGLER RUBICON 4X4,,,
H,C,JKJS72,2,2DJ,A08,2,C29,WRANGLER RUBICON HARD ROC,,,K
H,C,JKJS72,3,,A08,B,C29,WRANGLER RUBICON 4X4,,,
H,C,JKJS74,1,2DJ,A08,2,C25,WRANGLER UNLIMITED HARD R,,,OCK
H,C,JKJS74,2,2TR,A08,2,C25,WRANGLER UNLIMITED RUBICO,,,N 4X4
H,C,JKJS74,3,,A08,2,C25,WRANGLER UNLIMITED RUBICO,,,N 4X4
H,C,JKU,1,,A08,B,C29,WRANGLER RHD 4X4,,,
H,C,JKUM74,1,,A08,2,C25,WRANGLER UNLIMITED SPORT,,,RHD 4X4
H,C,KLJ,1,,A08,B,C29,CHEROKEE 4X4,Y,,
H,C,KLJH74,1,25E,A08,B,C29,CHEROKEE TRAILHAWK 4X4,Y,,
H,C,KLJH74,2,25L,A08,2,C25,CHEROKEE TRAILHAWK LEATHE,,,R PLUS 4X4
H,C,KLJH74,3,27E,A08,B,C29,CHEROKEE TRAILHAWK 4X4,Y,,
H,C,KLJH74,4,27L,A08,2,C25,CHEROKEE TRAILHAWK LEATHE,,,R PLUS 4X4
H,C,KLJH74,5,,A08,B,C29,CHEROKEE TRAILHAWK 4X4,Y,,
H,C,KLJL74,1,24A,A08,B,C29,CHEROKEE SPORT 4X4,Y,,
H,C,KLJL74,2,26A,A08,B,C29,CHEROKEE SPORT 4X4,Y,,
H,C,KLJL74,3,24N,A08,2,C29,CHEROKEE SPORT ALTITUDE 4,,,X4
H,C,KLJL74,4,26N,A08,2,C29,CHEROKEE SPORT ALTITUDE 4,,,X4
H,C,KLJL74,5,,A08,B,C29,CHEROKEE SPORT 4X4,Y,,
H,C,KLJM74,1,24F,A08,2,C25,CHEROKEE 75TH ANNIVERSARY,,,EDITION 4X4
H,C,KLJM74,2,24J,A08,B,C29,CHEROKEE NORTH 4X4,Y,,
H,C,KLJM74,3,25F,A08,2,C25,CHEROKEE 75TH ANNIVERSARY,,,EDITION 4X4
H,C,KLJM74,4,25J,A08,B,C29,CHEROKEE NORTH 4X4,Y,,
H,C,KLJM74,5,26F,A08,2,C25,CHEROKEE 75TH ANNIVERSARY,,,EDITION 4X4
H,C,KLJM74,6,26J,A08,B,C29,CHEROKEE NORTH 4X4,Y,,
H,C,KLJM74,7,27F,A08,2,C25,CHEROKEE 75TH ANNIVERSARY,,,EDITION 4X4
H,C,KLJM74,8,27J,A08,B,C29,CHEROKEE NORTH 4X4,Y,,
H,C,KLJM74,9,,A08,B,C29,CHEROKEE NORTH 4X4,Y,,
H,C,KLJP74,1,24G,A08,B,C29,CHEROKEE LIMITED 4X4,Y,,
H,C,KLJP74,2,24P,A08,2,C25,CHEROKEE LIMITED HIGH ALT,,,ITUDE 4X4
H,C,KLJP74,3,25G,A08,B,C29,CHEROKEE LIMITED 4X4,Y,,
H,C,KLJP74,4,25P,A08,2,C25,CHEROKEE LIMITED HIGH ALT,,,ITUDE 4X4
H,C,KLJP74,5,26G,A08,B,C29,CHEROKEE LIMITED 4X4,Y,,
H,C,KLJP74,6,26P,A08,2,C25,CHEROKEE LIMITED HIGH ALT,,,ITUDE 4X4
H,C,KLJP74,7,27G,A08,B,C29,CHEROKEE LIMITED 4X4,Y,,
H,C,KLJP74,8,27P,A08,2,C25,CHEROKEE LIMITED HIGH ALT,,,ITUDE 4X4
H,C,KLJP74,9,,A08,B,C29,CHEROKEE LIMITED 4X4,Y,,
H,C,KLJS74,1,27M,A08,B,C29,CHEROKEE OVERLAND 4X4,Y,,
H,C,KLJS74,2,,A08,B,C29,CHEROKEE OVERLAND 4X4,Y,,
H,C,KLT,1,,A08,B,C29,CHEROKEE 4X2,Y,,
H,C,KLTL74,1,24A,A08,B,C29,CHEROKEE SPORT 4X2,Y,,
H,C,KLTL74,2,24N,A08,2,C29,CHEROKEE SPORT ALTITUDE 4,,,X2
H,C,KLTL74,3,26A,A08,B,C29,CHEROKEE SPORT 4X2,Y,,
